"No.","Time","Source","Destination","Protocol","Length","Info"
"18","1.073694403","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:7c5::","TCP","86","37126  >  443 [ACK] Seq=2521 Ack=1946 Win=502 Len=0 TSval=1245606004 TSecr=1584507922"
"19","1.073852875","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:7c5::","TLSv1.2","132","Application Data"
"20","1.076792385","2600:1901:1:7c5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  37126 [ACK] Seq=1946 Ack=2567 Win=973 Len=0 TSval=1584507929 TSecr=1245606004"
"21","1.904770167","TechnicolorD_33:6b:a2","Broadcast","ARP","60","Who has 192.168.1.149? Tell 192.168.1.1"
"22","1.904770539","TechnicolorD_33:6b:a2","Broadcast","ARP","60","Who has 192.168.1.161? Tell 192.168.1.1"
"23","1.904770586","TechnicolorD_33:6b:a2","Broadcast","ARP","60","Who has 192.168.1.189? Tell 192.168.1.1"
"24","2.006258345","TechnicolorD_33:6b:a2","Broadcast","ARP","60","Who has 192.168.1.197? Tell 192.168.1.1"
"25","3.072028534","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:804::2003","TCP","86","54174  >  80 [ACK] Seq=1 Ack=1 Win=499 Len=0 TSval=2449267816 TSecr=2310329674"
"26","3.072175967","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:804::2003","TCP","86","54164  >  80 [ACK] Seq=1 Ack=1 Win=494 Len=0 TSval=2449267816 TSecr=2310329674"
"27","3.077204247","2a00:1450:4028:804::2003","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 80  >  54174 [ACK] Seq=1 Ack=2 Win=1053 Len=0 TSval=2310339914 TSecr=2449196427"
"28","3.077204513","2a00:1450:4028:804::2003","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 80  >  54164 [ACK] Seq=1 Ack=2 Win=1052 Len=0 TSval=2310339914 TSecr=2449196468"
"29","3.421802943","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","526","Application Data"
"30","3.422060476","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","455","Application Data"
"31","3.425199812","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=1 Ack=441 Win=543 Len=0 TSval=2565759500 TSecr=1096303596"
"32","3.425200000","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=1 Ack=810 Win=542 Len=0 TSval=2565759501 TSecr=1096303597"
"33","3.580444358","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","167","Application Data"
"34","3.580444633","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"35","3.581165549","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","86","54170  >  443 [ACK] Seq=810 Ack=1290 Win=500 Len=0 TSval=1096303756 TSecr=2565759654"
"36","3.582801859","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","877","Application Data"
"37","3.584984477","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a04:4e42:8e::760","TCP","86","34350  >  443 [ACK] Seq=1 Ack=1 Win=640 Len=0 TSval=2810427161 TSecr=1918188458"
"38","3.587909522","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","949","Application Data"
"39","3.587909801","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","132","Application Data"
"40","3.587931675","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","86","54170  >  443 [ACK] Seq=810 Ack=2944 Win=502 Len=0 TSval=1096303762 TSecr=2565759654"
"41","3.588233596","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","132","Application Data"
"42","3.594119809","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=2990 Ack=856 Win=544 Len=0 TSval=2565759667 TSecr=1096303763"
"43","3.627823419","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"44","3.627823757","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"45","3.627823776","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"46","3.627852391","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=1209 Win=1705 Len=0 TSval=46863489 TSecr=238610559"
"47","3.627946472","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=2417 Win=1727 Len=0 TSval=46863489 TSecr=238610559"
"48","3.627989433","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=3625 Win=1749 Len=0 TSval=46863490 TSecr=238610559"
"49","3.629491645","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","3710","Application Data, Application Data, Application Data"
"50","3.629491824","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","6126","Application Data, Application Data, Application Data, Application Data, Application Data"
"51","3.629506906","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=7249 Win=1805 Len=0 TSval=46863491 TSecr=238610559"
"52","3.629576583","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=13289 Win=1900 Len=0 TSval=46863491 TSecr=238610560"
"53","3.638084816","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1226","Application Data"
"54","3.638085080","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"55","3.638085112","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"56","3.638085131","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"57","3.638085148","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","3710","Application Data, Application Data, Application Data"
"58","3.638110753","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=14429 Win=1919 Len=0 TSval=46863500 TSecr=238610560"
"59","3.638200206","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=15637 Win=1940 Len=0 TSval=46863500 TSecr=238610568"
"60","3.638234484","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=21677 Win=2038 Len=0 TSval=46863500 TSecr=238610568"
"61","3.641513744","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1924","Application Data, Application Data"
"62","3.641531279","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=23515 Win=2066 Len=0 TSval=46863503 TSecr=238610569"
"63","3.644844538","2a04:4e42:8e::760","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 443  >  34350 [ACK] Seq=1 Ack=2 Win=284 Len=0 TSval=1918198699 TSecr=2810406870"
"64","4.191903635","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","531","Application Data"
"65","4.192162408","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","464","Application Data"
"66","4.194616206","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=2990 Ack=1301 Win=543 Len=0 TSval=2565760270 TSecr=1096304366"
"67","4.194917275","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=2990 Ack=1679 Win=542 Len=0 TSval=2565760271 TSecr=1096304367"
"68","4.348171113","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","167","Application Data"
"69","4.348172006","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"70","4.348172071","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","857","Application Data"
"71","4.348375558","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","86","54170  >  443 [ACK] Seq=1679 Ack=5050 Win=502 Len=0 TSval=1096304523 TSecr=2565760423"
"72","4.354888972","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","959","Application Data"
"73","4.354889211","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","132","Application Data"
"74","4.355339811","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","86","54170  >  443 [ACK] Seq=1679 Ack=5969 Win=521 Len=0 TSval=1096304530 TSecr=2565760423"
"75","4.355503908","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","132","Application Data"
"76","4.358835744","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=5969 Ack=1725 Win=544 Len=0 TSval=2565760434 TSecr=1096304530"
"77","4.381876090","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"78","4.381876388","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"79","4.381903149","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=24723 Win=2088 Len=0 TSval=46864243 TSecr=238611312"
"80","4.382019458","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=25931 Win=2110 Len=0 TSval=46864244 TSecr=238611312"
"81","4.382857344","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","573","Application Data"
"82","4.382886890","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=26418 Win=2128 Len=0 TSval=46864244 TSecr=238611312"
"83","4.391333081","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"84","4.391333257","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"85","4.391360603","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=27626 Win=2150 Len=0 TSval=46864253 TSecr=238611319"
"86","4.391540500","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=28834 Win=2172 Len=0 TSval=46864253 TSecr=238611319"
"87","4.398440497","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"88","4.398440899","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","3710","Application Data, Application Data, Application Data"
"89","4.398440932","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","4392","Application Data, Application Data, Application Data, Application Data"
"90","4.398625001","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=30042 Win=2194 Len=0 TSval=46864260 TSecr=238611319"
"91","4.398877654","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=33666 Win=2250 Len=0 TSval=46864260 TSecr=238611319"
"92","4.398928400","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=37972 Win=2317 Len=0 TSval=46864260 TSecr=238611320"
"93","4.398933464","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"94","4.398933539","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"95","4.398933572","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"96","4.399196937","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=39180 Win=2339 Len=0 TSval=46864261 TSecr=238611328"
"97","4.399226944","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=40388 Win=2361 Len=0 TSval=46864261 TSecr=238611328"
"98","4.399254886","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=41596 Win=2383 Len=0 TSval=46864261 TSecr=238611329"
"99","4.400407226","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","3710","Application Data, Application Data, Application Data"
"100","4.400434156","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=45220 Win=2439 Len=0 TSval=46864262 TSecr=238611329"
"101","4.400599792","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1924","Application Data, Application Data"
"102","4.400604244","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=1 Ack=47058 Win=2468 Len=0 TSval=46864262 TSecr=238611329"
"103","4.667956515","192.168.1.1","224.0.0.1","IGMPv3","60","Membership Query, general"
"104","4.979060429","TechnicolorD_33:6b:a2","Broadcast","ARP","60","Who has 192.168.1.196? Tell 192.168.1.1"
"105","4.979075924","VMware_e3:88:4c","TechnicolorD_33:6b:a2","ARP","42","192.168.1.196 is at 00:0c:29:e3:88:4c"
"106","5.049498769","192.168.1.149","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"107","5.139986563","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4400:3::5266:982a","TCP","86","51538  >  443 [ACK] Seq=1 Ack=1 Win=3556 Len=0 TSval=3896214836 TSecr=1904694672"
"108","5.142199241","2001:40a8:4400:3::5266:982a","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 443  >  51538 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1904705058 TSecr=3896194393"
"109","5.513142780","192.168.1.149","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"110","5.514722808","fe80::8a2d:1ab:f935:f395","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
"111","5.547068038","192.168.1.149","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"112","5.647071426","192.168.1.196","34.107.221.82","TCP","66","51110  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=893316536 TSecr=3536502123"
"113","5.652500385","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:0:38d7::","TCP","86","35418  >  80 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=1478898990 TSecr=2316922926"
"114","5.652602611","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:0:38d7::","TCP","86","35412  >  80 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=1478898990 TSecr=2801499607"
"115","5.655537550","2600:1901:0:38d7::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 80  >  35418 [ACK] Seq=1 Ack=2 Win=1052 Len=0 TSval=2316933186 TSecr=1478878333"
"116","5.656918916","34.107.221.82","192.168.1.196","TCP","66","[TCP ACKed unseen segment] 80  >  51110 [ACK] Seq=1 Ack=2 Win=1050 Len=0 TSval=3536512383 TSecr=893295884"
"117","5.656919091","2600:1901:0:38d7::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 80  >  35412 [ACK] Seq=1 Ack=2 Win=1053 Len=0 TSval=2801509867 TSecr=1478878324"
"118","6.518491356","192.168.1.149","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"119","6.518491626","fe80::8a2d:1ab:f935:f395","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"120","6.846577987","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TLSv1.2","136","Application Data"
"121","6.851341627","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  57800 [ACK] Seq=47058 Ack=51 Win=1039 Len=0 TSval=238613782 TSecr=46866708"
"122","6.904076837","2600:1901:1:194::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","133","Application Data"
"123","6.904113520","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:194::","TCP","86","57800  >  443 [ACK] Seq=51 Ack=47105 Win=2468 Len=0 TSval=46866766 TSecr=238613835"
"124","7.060677395","192.168.1.196","192.168.1.1","DNS","94","Standard query 0x5379 AAAA o22381.ingest.sentry.io OPT"
"125","7.062553781","192.168.1.1","192.168.1.196","DNS","94","Standard query response 0x5379 AAAA o22381.ingest.sentry.io OPT"
"126","7.130842799","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","502","Application Data"
"127","7.131243318","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","920","Application Data"
"128","7.131532600","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","1474","54170  >  443 [ACK] Seq=2975 Ack=5969 Win=521 Len=1388 TSval=1096307306 TSecr=2565760434 [TCP PDU reassembled in 131]"
"129","7.131533909","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","1474","54170  >  443 [ACK] Seq=4363 Ack=5969 Win=521 Len=1388 TSval=1096307306 TSecr=2565760434 [TCP PDU reassembled in 131]"
"130","7.131534217","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","1474","54170  >  443 [ACK] Seq=5751 Ack=5969 Win=521 Len=1388 TSval=1096307306 TSecr=2565760434 [TCP PDU reassembled in 131]"
"131","7.131534483","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","269","Application Data"
"132","7.133651076","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=5969 Ack=2141 Win=543 Len=0 TSval=2565763209 TSecr=1096307305"
"133","7.134044615","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=5969 Ack=2975 Win=540 Len=0 TSval=2565763210 TSecr=1096307306"
"134","7.134979588","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=5969 Ack=4363 Win=535 Len=0 TSval=2565763210 TSecr=1096307306"
"135","7.134979852","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=5969 Ack=5751 Win=531 Len=0 TSval=2565763210 TSecr=1096307306"
"136","7.134979872","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=5969 Ack=7139 Win=527 Len=0 TSval=2565763210 TSecr=1096307306"
"137","7.134979891","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=5969 Ack=7322 Win=527 Len=0 TSval=2565763210 TSecr=1096307306"
"138","7.168064646","192.168.1.196","146.75.122.91","TCP","66","33686  >  443 [ACK] Seq=1 Ack=1 Win=691 Len=0 TSval=3772692597 TSecr=3529895772"
"139","7.168208374","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4400:3::5266:985a","TCP","86","58846  >  80 [ACK] Seq=1 Ack=1 Win=498 Len=0 TSval=2574816698 TSecr=3864957444"
"140","7.168257993","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2001:40a8:4400:3::5266:985a","TCP","86","58862  >  80 [ACK] Seq=1 Ack=1 Win=498 Len=0 TSval=2574816698 TSecr=3864957444"
"141","7.168283468","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a04:4e42:8e::760","TCP","86","50056  >  443 [ACK] Seq=1 Ack=1 Win=671 Len=0 TSval=2810430744 TSecr=1023976077"
"142","7.170970488","2001:40a8:4400:3::5266:985a","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 80  >  58846 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3864967684 TSecr=2574735016"
"143","7.170970753","2001:40a8:4400:3::5266:985a","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 80  >  58862 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3864967684 TSecr=2574735016"
"144","7.225066733","2a04:4e42:8e::760","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","[TCP ACKed unseen segment] 443  >  50056 [ACK] Seq=1 Ack=2 Win=284 Len=0 TSval=1023986317 TSecr=2810389998"
"145","7.231620889","146.75.122.91","192.168.1.196","TCP","66","[TCP ACKed unseen segment] 443  >  33686 [ACK] Seq=1 Ack=2 Win=403 Len=0 TSval=3529906012 TSecr=3772671906"
"146","7.330874815","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","161","Application Data"
"147","7.330875188","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","180","Application Data"
"148","7.330875222","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","132","Application Data"
"149","7.331365857","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TCP","86","54170  >  443 [ACK] Seq=7322 Ack=6184 Win=521 Len=0 TSval=1096307506 TSecr=2565763405"
"150","7.331571896","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1901:1:5a5::","TLSv1.2","132","Application Data"
"151","7.334900514","2600:1901:1:5a5::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54170 [ACK] Seq=6184 Ack=7368 Win=544 Len=0 TSval=2565763410 TSecr=1096307506"
"152","7.661061817","192.168.1.196","34.120.195.249","TLSv1.2","236","Application Data"
"153","7.661269944","192.168.1.196","34.120.195.249","TLSv1.2","244","Application Data"
"154","7.665251915","34.120.195.249","192.168.1.196","TCP","66","443  >  57680 [ACK] Seq=1 Ack=171 Win=1033 Len=0 TSval=126668839 TSecr=2803830866"
