"No.","Time","Source","Destination","Protocol","Length","Info"
"47","0.897810029","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=11519 Win=559 Len=0 TSval=2296236750 TSecr=2541243342"
"48","0.900632956","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"49","0.900633255","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"50","0.900633275","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","869","Application Data"
"51","0.900633293","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","233","Application Data"
"52","0.900787642","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=14865 Win=559 Len=0 TSval=2296236753 TSecr=2541243342"
"53","0.902670514","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"54","0.902670781","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"55","0.902670832","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"56","0.904248328","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=18489 Win=559 Len=0 TSval=2296236756 TSecr=2541243347"
"57","0.908110551","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"58","0.908111016","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"59","0.908111034","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"60","0.908111051","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"61","0.908111067","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"62","0.908111084","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","7123","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"63","0.908142286","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=20905 Win=602 Len=0 TSval=2296236760 TSecr=2541243347"
"64","0.908243446","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=23321 Win=646 Len=0 TSval=2296236760 TSecr=2541243347"
"65","0.908269389","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=31566 Win=777 Len=0 TSval=2296236760 TSecr=2541243347"
"66","0.908300618","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"67","0.908300684","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"68","0.908300703","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"69","0.908300722","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"70","0.908300746","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"71","0.908304231","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=33982 Win=804 Len=0 TSval=2296236760 TSecr=2541243352"
"72","0.909012248","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=37606 Win=779 Len=0 TSval=2296236761 TSecr=2541243352"
"73","0.910930678","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"74","0.910930972","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"75","0.910930998","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"76","0.910931023","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","7123","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"77","0.910953282","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=40022 Win=847 Len=0 TSval=2296236763 TSecr=2541243352"
"78","0.912775369","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"79","0.912775521","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"80","0.912775544","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"81","0.912775568","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"82","0.912775587","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"83","0.912775605","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"84","0.913738296","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=55515 Win=787 Len=0 TSval=2296236766 TSecr=2541243352"
"85","0.918115360","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"86","0.918115776","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","3710","Application Data, Application Data, Application Data"
"87","0.918115802","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","4462","Application Data, Application Data, Application Data, Application Data"
"88","0.918172466","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=60347 Win=879 Len=0 TSval=2296236770 TSecr=2541243357"
"89","0.918794363","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=5299 Ack=64723 Win=891 Len=0 TSval=2296236771 TSecr=2541243357"
"90","0.928686777","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::200a","TLSv1.2","152","Application Data"
"91","0.928976836","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::200a","TLSv1.2","406","Application Data"
"92","0.929225256","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TLSv1.2","898","Application Data"
"93","0.931197775","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54826 [ACK] Seq=64723 Ack=6111 Win=1025 Len=0 TSval=2541243377 TSecr=2296236781"
"94","0.933870220","2a00:1450:4028:806::200a","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  37248 [ACK] Seq=1 Ack=67 Win=1046 Len=0 TSval=1515873604 TSecr=993043018"
"95","0.933870511","2a00:1450:4028:806::200a","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  37248 [ACK] Seq=1 Ack=387 Win=1045 Len=0 TSval=1515873604 TSecr=993043018"
"96","0.962741523","192.168.1.196","192.168.1.1","DNS","87","Standard query 0xa6f4 HTTPS lh2.l.google.com OPT"
"97","0.966296350","192.168.1.1","192.168.1.196","DNS","147","Standard query response 0xa6f4 HTTPS lh2.l.google.com SOA ns1.google.com OPT"
"98","0.968034559","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:804::200e","TCP","94","43620  >  443 [SYN] Seq=0 Win=64400 Len=0 MSS=1400 SACK_PERM TSval=2183852152 TSecr=0 WS=128"
"99","0.969386317","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","350","Application Data"
"100","0.971524979","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","94","443  >  43620 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM TSval=2723335697 TSecr=2183852152 WS=256"
"101","0.971553861","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:804::200e","TCP","86","43620  >  443 [ACK] Seq=1 Ack=1 Win=64512 Len=0 TSval=2183852156 TSecr=2723335697"
"102","0.971809390","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:804::200e","TCP","1474","43620  >  443 [ACK] Seq=1 Ack=1 Win=64512 Len=1388 TSval=2183852156 TSecr=2723335697 [TCP PDU reassembled in 103]"
"103","0.971812092","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:804::200e","TLSv1.3","454","Client Hello (SNI=lh3.google.com)"
"104","0.973777692","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"105","0.973802690","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=6111 Ack=66195 Win=931 Len=0 TSval=2296236826 TSecr=2541243415"
"106","0.974633190","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"107","0.974633288","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"108","0.974633307","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"109","0.974646626","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=6111 Ack=68611 Win=974 Len=0 TSval=2296236827 TSecr=2541243419"
"110","0.980939179","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"111","0.980939495","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"112","0.980939520","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"113","0.980939547","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","8331","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"114","0.980974183","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=6111 Ack=71027 Win=1015 Len=0 TSval=2296236833 TSecr=2541243419"
"115","0.981098292","192.168.1.196","192.168.1.1","DNS","95","Standard query 0x003b AAAA www.googleadservices.com OPT"
"116","0.981139473","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  43620 [ACK] Seq=1 Ack=1389 Win=268544 Len=0 TSval=2723335700 TSecr=2183852156"
"117","0.981139560","2a00:1450:4028:804::200e","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  43620 [ACK] Seq=1 Ack=1757 Win=268288 Len=0 TSval=2723335700 TSecr=2183852156"
"118","0.981139586","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"119","0.981139612","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"120","0.981139639","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"121","0.981139664","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"122","0.981139691","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"123","0.981139716","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"124","0.981167645","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"125","0.981167672","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","8229","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"126","0.981318726","192.168.1.196","192.168.1.1","DNS","95","Standard query 0xaa95 A www.googleadservices.com OPT"
"127","0.982332524","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=6111 Ack=98287 Win=822 Len=0 TSval=2296236834 TSecr=2541243419"
"128","0.982950274","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","1474","54826  >  443 [ACK] Seq=6111 Ack=98287 Win=1015 Len=1388 TSval=2296236835 TSecr=2541243419 [TCP PDU reassembled in 129]"
"129","0.982953599","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TLSv1.2","1214","Application Data"
"130","0.983579590","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","219","Application Data"
"131","0.984311852","192.168.1.1","192.168.1.196","DNS","155","Standard query response 0x003b AAAA www.googleadservices.com SOA ns1.google.com OPT"
"132","0.985765335","192.168.1.1","192.168.1.196","DNS","111","Standard query response 0xaa95 A www.googleadservices.com A 142.250.75.66 OPT"
"133","0.985765522","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  54826 [ACK] Seq=98420 Ack=8627 Win=1016 Len=0 TSval=2541243430 TSecr=2296236835"
"134","0.986405547","192.168.1.196","142.250.75.66","TCP","74","39200  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1596155327 TSecr=0 WS=128"
"135","0.989184949","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"136","0.989185331","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"137","0.989185350","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"138","0.989185367","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"139","0.989185383","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"140","0.989185402","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"141","0.989216366","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=8627 Ack=99628 Win=1015 Len=0 TSval=2296236841 TSecr=2541243425"
"142","0.989610114","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=8627 Ack=105668 Win=1019 Len=0 TSval=2296236842 TSecr=2541243434"
"143","0.991429235","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"144","0.991429707","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","4918","Application Data, Application Data, Application Data, Application Data"
"145","0.991429731","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","9750","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"146","0.991458838","142.250.75.66","192.168.1.196","TCP","74","443  >  39200 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=3508126800 TSecr=1596155327 WS=256"
"147","0.991489905","192.168.1.196","142.250.75.66","TCP","66","39200  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1596155333 TSecr=3508126800"
"148","0.991776787","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=8627 Ack=121372 Win=1019 Len=0 TSval=2296236844 TSecr=2541243434"
"149","0.992199809","192.168.1.196","142.250.75.66","TLSv1.3","1864","Client Hello (SNI=www.googleadservices.com)"
"150","0.992458891","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","10536","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"151","0.993507681","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:805::2004","TCP","86","54826  >  443 [ACK] Seq=8627 Ack=131822 Win=1019 Len=0 TSval=2296236846 TSecr=2541243435"
"152","0.996005136","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"153","0.996005570","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"154","0.996005600","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"155","0.996005619","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"156","0.996005639","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"157","0.996005657","2a00:1450:4028:805::2004","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TLSv1.2","1294","Application Data"
"158","0.996005677","142.250.75.66","192.168.1.196","TCP","66","443  >  39200 [ACK] Seq=1 Ack=1401 Win=267520 Len=0 TSval=3508126806 TSecr=1596155333"
"159","0.996005696","142.250.75.66","192.168.1.196","TCP","66","443  >  39200 [ACK] Seq=1 Ack=1799 Win=267264 Len=0 TSval=3508126806 TSecr=1596155333"
